id	dosya:satir	iddia	sinif	basan_alet	zaman
C16	web//patches.html:325	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:325	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:335	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:335	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:340	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:340	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:350	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:350	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:352	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:352	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:356	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:356	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:384	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:384	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:398	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:398	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:412	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:412	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:425	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:450	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:450	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:474	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:474	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:487	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:487	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:511	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:511	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:565	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:565	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:578	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:578	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:591	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:591	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:604	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:604	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:617	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:617	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:623	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:623	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:796	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//patches.html:796	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-front-button-pinafore.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-mod-colorblock-mini.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-boat-neck-shift-mini.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/index.html:30	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-mondrian-shift-mini.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-vneck-front-zip-dress.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-princess-seam-shift.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-side-tie-tweed-shift.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-babydoll-scoop-mini.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/seventies-scoop-neck-shift-mini.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-pointed-collar-tunic.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-fit-flare-knit-dress.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-empire-gathered-babydoll.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-boat-neck-longsleeve-mini.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-crew-neck-tent-mini.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-crew-neck-jersey-mini.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//collections/sixties-empire-knit-mini.html:31	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//atolye.html:315	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//atolye.html:536	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//atolye.html:598	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//atolye.html:639	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//atolye.html:646	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//atolye.html:697	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//atolye.html:764	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//atolye.html:786	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//atolye.html:826	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C16	web//atolye.html:894	byte-identical	KANITSIZ	engine/golden-diff.py + ctest golden_check exist; NOT RUN this round	present
C17	web//index.html:336	POST /api/draft	DOGRU	curl -X POST https://stitchu-api.damummyphus.workers.dev/api/draft -> HTTP 422 {"error":"missing_spec"} = deployed	present
C17	web//index.html:336	POST /api/draft	DOGRU	curl -X POST https://stitchu-api.damummyphus.workers.dev/api/draft -> HTTP 422 {"error":"missing_spec"} = deployed	present
C17	web//index.html:336	POST /api/draft	DOGRU	curl -X POST https://stitchu-api.damummyphus.workers.dev/api/draft -> HTTP 422 {"error":"missing_spec"} = deployed	present
C17	web//api.html:7	POST /api/draft	DOGRU	curl -X POST https://stitchu-api.damummyphus.workers.dev/api/draft -> HTTP 422 {"error":"missing_spec"} = deployed	present
C17	web//api.html:12	POST /api/draft	DOGRU	curl -X POST https://stitchu-api.damummyphus.workers.dev/api/draft -> HTTP 422 {"error":"missing_spec"} = deployed	present
C17	web//api.html:20	POST /api/draft	DOGRU	curl -X POST https://stitchu-api.damummyphus.workers.dev/api/draft -> HTTP 422 {"error":"missing_spec"} = deployed	present
C17	web//api.html:86	POST /api/draft	DOGRU	curl -X POST https://stitchu-api.damummyphus.workers.dev/api/draft -> HTTP 422 {"error":"missing_spec"} = deployed	present
C17	web//api.html:133	POST /api/draft	DOGRU	curl -X POST https://stitchu-api.damummyphus.workers.dev/api/draft -> HTTP 422 {"error":"missing_spec"} = deployed	present
C17	web//api.html:197	POST /api/draft	DOGRU	curl -X POST https://stitchu-api.damummyphus.workers.dev/api/draft -> HTTP 422 {"error":"missing_spec"} = deployed	present
C18	web//index.html:336	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//index.html:336	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//index.html:336	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//patches/2-4.html:82	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//patches/2-4.html:82	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//patches/2-4.html:82	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//patches/2-4.html:85	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//patches.html:691	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//patches.html:691	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//patches.html:691	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//patches.html:694	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//api.html:138	POST /api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//api.html:154	POST /api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//api.html:161	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//api.html:221	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//api.html:230	POST /api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C18	web//api.html:232	/api/grade	DOGRU	curl -> HTTP 422 = deployed	present
C19	web//js/guide-tr.js:5	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//js/guide-tr.js:55	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//patches/2-12.html:83	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//patches/2-12.html:83	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/halter-neckline.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/halter-neckline.html:117	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/pleated-skirt.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/pleated-skirt.html:113	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/princess-seams.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/princess-seams.html:116	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/puff-sleeve.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/puff-sleeve.html:115	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/shirring-drawstring.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/shirring-drawstring.html:116	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/v-neck.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/v-neck.html:114	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/half-circle-skirt.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/half-circle-skirt.html:114	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/button-placket.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/button-placket.html:116	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/straight-skirt.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/straight-skirt.html:115	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/gathered-skirt.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/gathered-skirt.html:114	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/square-neckline.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/square-neckline.html:112	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/balloon-sleeve.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/balloon-sleeve.html:114	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/crew-neckline.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/crew-neckline.html:112	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/empire-waist.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/empire-waist.html:115	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/boat-neckline.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/boat-neckline.html:112	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/a-line-skirt.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/a-line-skirt.html:117	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/sweetheart-neckline.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/sweetheart-neckline.html:114	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/open-back.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/open-back.html:117	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/hem-ruffle.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/hem-ruffle.html:115	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/scoop-neckline.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/scoop-neckline.html:112	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/collars.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/collars.html:115	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/fabric-ties.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/fabric-ties.html:115	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/keyhole.html:26	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//styles/keyhole.html:115	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//shop-shift-dress.html:151	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//patches.html:588	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//patches.html:588	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//api.html:103	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-front-button-pinafore.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-front-button-pinafore.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-mod-colorblock-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-mod-colorblock-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-boat-neck-shift-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-boat-neck-shift-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-mondrian-shift-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-mondrian-shift-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-vneck-front-zip-dress.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-vneck-front-zip-dress.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-princess-seam-shift.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-princess-seam-shift.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-side-tie-tweed-shift.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-side-tie-tweed-shift.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-babydoll-scoop-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-babydoll-scoop-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/seventies-scoop-neck-shift-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/seventies-scoop-neck-shift-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-crew-neck-tent-mini-guide.pdf:28	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-vneck-front-zip-dress-guide.pdf:29	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-princess-seam-shift-guide.pdf:33	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-pointed-collar-tunic-guide.pdf:29	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-side-tie-tweed-shift-guide.pdf:29	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-babydoll-scoop-mini-guide.pdf:28	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-mondrian-shift-mini-guide.pdf:28	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-boat-neck-longsleeve-mini-guide.pdf:33	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/seventies-scoop-neck-shift-mini-guide.pdf:29	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-boat-neck-shift-mini-guide.pdf:32	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-empire-gathered-babydoll-guide.pdf:29	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-empire-knit-mini-guide.pdf:29	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-front-button-pinafore-guide.pdf:28	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-mod-colorblock-mini-guide.pdf:32	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-fit-flare-knit-dress-guide.pdf:33	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/pdf/sixties-crew-neck-jersey-mini-guide.pdf:29	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-pointed-collar-tunic.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-pointed-collar-tunic.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-fit-flare-knit-dress.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-fit-flare-knit-dress.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-empire-gathered-babydoll.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-empire-gathered-babydoll.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-boat-neck-longsleeve-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-boat-neck-longsleeve-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-crew-neck-tent-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-crew-neck-tent-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-crew-neck-jersey-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-crew-neck-jersey-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-empire-knit-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C19	web//collections/sixties-empire-knit-mini.html:130	3 cm calibration square	KANITSIZ	YOK on the web line; printpack.py test square is 4cm (113.3858pt)	present
C20	web//patches/3-8.html:85	all pass	KANITSIZ	YOK - RULES 6 banned	present
C20	web//patches/3-8.html:85	all pass	KANITSIZ	YOK - RULES 6 banned	present
C20	web//patches.html:462	all pass	KANITSIZ	YOK - RULES 6 banned	present
C20	web//patches.html:462	all pass	KANITSIZ	YOK - RULES 6 banned	present
C22	web//index.html:343	free during the build	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//index.html:343	free during the build	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/halter-neckline.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/halter-neckline.html:113	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/pleated-skirt.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/pleated-skirt.html:110	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/princess-seams.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/princess-seams.html:113	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/puff-sleeve.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/puff-sleeve.html:112	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/shirring-drawstring.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/shirring-drawstring.html:113	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/v-neck.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/v-neck.html:111	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/half-circle-skirt.html:26	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
C22	web//styles/half-circle-skirt.html:111	no paywall	KANITSIZ	YOK - pricing promise, no tool	future
